player_id,name,season,goals,assists,minutes,age,position,appearance_count,stats_through,valuation_date,actual_eur
413403,Ezri Konsa,2022,0.0,0.0,3323.0,25.656926562489303,Defender,38,2023-05-28,2023-06-20,25000000
135343,Fabian Schär,2022,1.0,3.0,3210.0,31.49962011540278,Defender,36,2023-05-28,2023-06-20,10000000
225693,Fabinho,2022,0.0,2.0,2677.0,29.657008699699514,Midfield,36,2023-05-28,2023-06-20,42000000
983989,Facundo Buonanotte,2022,1.0,1.0,562.0,18.48908601819339,Midfield,13,2023-05-28,2023-06-20,12000000
156501,Felipe,2022,0.0,1.0,1419.0,34.09515595802789,Defender,16,2023-05-20,2023-06-20,2000000
506189,Flynn Downes,2022,0.0,0.0,757.0,24.413916781316523,Midfield,21,2023-05-28,2023-06-20,9000000
421637,Frank Onyeka,2022,0.0,2.0,843.0,25.46527307200011,Midfield,21,2023-05-28,2023-06-20,8000000
52570,Fraser Forster,2022,0.0,0.0,1215.0,35.258766435998,Goalkeeper,14,2023-05-28,2023-06-20,1500000
191614,Fred,2022,2.0,2.0,1233.0,30.29220312532085,Midfield,35,2023-05-28,2023-06-20,20000000
537598,Fábio Vieira,2022,1.0,2.0,501.0,23.055914905850223,Midfield,22,2023-05-28,2023-06-20,25000000
435338,Gabriel,2022,3.0,0.0,3411.0,25.500865863090958,Defender,38,2023-05-28,2023-06-20,55000000
363205,Gabriel Jesus,2022,11.0,7.0,2075.0,26.212721684907972,Attack,26,2023-05-28,2023-06-20,75000000
655488,Gabriel Martinelli,2022,15.0,5.0,2805.0,22.004558615166637,Attack,36,2023-05-14,2023-06-20,80000000
585550,Gavin Bazunu,2022,0.0,0.0,2880.0,21.328295584440475,Goalkeeper,32,2023-04-21,2023-06-20,15000000
315867,Gianluca Scamacca,2022,3.0,0.0,928.0,24.465937014449302,Attack,16,2023-01-14,2023-06-20,22000000
225122,Gonçalo Guedes,2022,1.0,1.0,709.0,26.544008432753582,Attack,13,2022-12-26,2023-06-16,23000000
111455,Granit Xhaka,2022,7.0,7.0,3004.0,30.727530339432022,Midfield,37,2023-05-28,2023-06-20,20000000
217111,Hakim Ziyech,2022,0.0,3.0,653.0,30.25387242722301,Attack,18,2023-05-25,2023-06-20,16000000
226973,Harrison Reed,2022,3.0,4.0,2879.0,28.39483356947781,Midfield,37,2023-05-28,2023-06-20,18000000
132098,Harry Kane,2022,30.0,3.0,3408.0,29.895206609307515,Attack,38,2023-05-28,2023-06-20,90000000
177907,Harry Maguire,2022,0.0,0.0,762.0,30.29220312532085,Defender,16,2023-05-28,2023-06-20,20000000
298091,Harry Souttar,2022,0.0,1.0,991.0,24.66032841194549,Defender,12,2023-05-22,2023-06-20,15000000
198516,Harry Toffolo,2022,0.0,0.0,935.0,27.836300540052157,Defender,19,2023-05-28,2023-06-20,3500000
279455,Harry Wilson,2022,2.0,5.0,1097.0,26.245576568991833,Attack,29,2023-05-28,2023-06-20,16000000
398065,Harvey Barnes,2022,13.0,1.0,2718.0,25.528244933160845,Attack,34,2023-05-28,2023-06-20,35000000
565822,Harvey Elliott,2022,1.0,2.0,1611.0,20.211229525589165,Midfield,32,2023-05-28,2023-06-20,35000000
292246,Hee-chan Hwang,2022,3.0,1.0,1127.0,27.398235418933996,Attack,27,2023-05-28,2023-06-20,12000000
91845,Heung-min Son,2022,10.0,6.0,2899.0,30.94930080699809,Attack,36,2023-05-28,2023-06-20,50000000
698678,Hugo Bueno,2022,0.0,1.0,1315.0,20.753335112972888,Defender,21,2023-05-28,2023-06-20,6000000
17965,Hugo Lloris,2022,0.0,0.0,2205.0,36.48261086812187,Goalkeeper,25,2023-04-23,2023-06-20,3000000
413032,Ibrahima Diallo,2022,0.0,0.0,816.0,24.28523515198806,Midfield,18,2023-04-21,2023-06-20,7000000
357119,Ibrahima Konaté,2022,0.0,0.0,1551.0,24.07167840544296,Defender,18,2023-05-20,2023-06-20,38000000
126665,Idrissa Gueye,2022,0.0,1.0,2593.0,33.73101432609841,Midfield,33,2023-05-28,2023-06-20,5000000
542586,Illan Meslier,2022,0.0,0.0,3060.0,23.2995886294722,Goalkeeper,34,2023-04-30,2023-06-20,20000000
272622,Issa Diop,2022,1.0,0.0,2009.0,26.442705873495008,Defender,25,2023-05-28,2023-06-20,18000000
42460,Ivan Perišić,2022,1.0,8.0,2111.0,34.3771603797477,Attack,34,2023-05-20,2023-06-20,7000000
251664,Ivan Toney,2022,20.0,4.0,2955.0,27.26134006858457,Attack,33,2023-05-06,2023-06-20,35000000
61644,Jack Colback,2022,0.0,0.0,494.0,33.654352929902736,Midfield,11,2023-03-05,2023-06-20,600000
203460,Jack Grealish,2022,5.0,7.0,2063.0,27.77606658589841,Attack,28,2023-05-14,2023-06-20,75000000
417346,Jack Harrison,2022,5.0,7.0,2727.0,26.57960122384443,Attack,36,2023-05-28,2023-06-20,22000000
163744,Jack Stephens,2022,0.0,0.0,1218.0,29.394169627028617,Defender,17,2023-04-23,2023-06-20,3500000
199527,Jacob Murphy,2022,4.0,2.0,1243.0,28.318172173282132,Attack,36,2023-05-28,2023-06-20,15000000
503749,Jacob Ramsey,2022,6.0,7.0,2646.0,22.062054662313393,Midfield,35,2023-05-28,2023-06-20,42000000
401173,Jadon Sancho,2022,6.0,3.0,1700.0,23.236616768311464,Attack,26,2023-05-28,2023-06-20,45000000
684210,Jaidon Anthony,2022,3.0,1.0,1247.0,23.551476074115143,Attack,30,2023-05-28,2023-06-20,9000000
505219,James Garner,2022,0.0,1.0,796.0,22.270135594844522,Midfield,16,2023-05-28,2023-06-20,14000000
413220,James Justin,2022,0.0,1.0,1254.0,25.320164000629717,Defender,14,2022-11-05,2023-06-20,20000000
294057,James Maddison,2022,10.0,9.0,2486.0,26.571387502823466,Midfield,30,2023-05-28,2023-06-20,60000000
3333,James Milner,2022,0.0,1.0,893.0,37.45730576260977,Midfield,31,2023-05-28,2023-06-20,1500000
173504,James Tarkowski,2022,1.0,1.0,3420.0,30.58242126806163,Defender,38,2023-05-28,2023-06-20,18000000
181579,James Ward-Prowse,2022,9.0,4.0,3372.0,28.633031479085812,Midfield,38,2023-05-28,2023-06-20,38000000
197838,Jamie Vardy,2022,3.0,4.0,1852.0,36.438804356010046,Attack,37,2023-05-28,2023-06-20,2500000
243028,Jan Bednarek,2022,0.0,0.0,1773.0,27.18741657939588,Defender,23,2023-05-28,2023-06-20,14000000
314875,Jarrod Bowen,2022,6.0,6.0,3237.0,26.497464013634776,Attack,38,2023-05-28,2023-06-20,38000000
73564,Jason Steele,2022,0.0,1.0,1350.0,32.83845664182016,Goalkeeper,15,2023-05-28,2023-06-20,4000000
420002,Jean-Philippe Mateta,2022,2.0,0.0,754.0,25.97726168230696,Attack,29,2023-05-28,2023-06-20,7000000
262980,Jefferson Lerma,2022,5.0,0.0,3255.0,28.65219682813473,Midfield,37,2023-05-28,2023-06-20,20000000
157506,Jeffrey Schlupp,2022,3.0,1.0,2547.0,30.48933242982402,Midfield,34,2023-05-06,2023-06-20,7000000
141660,Jesse Lingard,2022,0.0,0.0,927.0,30.511235685879928,Midfield,17,2023-04-16,2023-06-20,8000000
260827,Joachim Andersen,2022,1.0,0.0,2783.0,27.053259136053445,Defender,32,2023-05-28,2023-06-20,30000000
468198,Joe Aribo,2022,2.0,0.0,1229.0,26.91362587869703,Midfield,21,2023-05-21,2023-06-20,11000000
256178,Joe Gomez,2022,0.0,0.0,1461.0,26.075826334558545,Defender,21,2023-05-28,2023-06-20,22000000
183293,Joe Rothwell,2022,0.0,1.0,1016.0,28.43864008158963,Midfield,20,2023-05-13,2023-06-20,4000000
340329,Joe Willock,2022,3.0,6.0,2578.0,23.83348049583496,Midfield,35,2023-05-18,2023-06-20,38000000
415970,Joe Worrall,2022,1.0,0.0,2216.0,26.439967966488016,Defender,30,2023-05-28,2023-06-20,12000000
82105,Joel Matip,2022,1.0,0.0,1093.0,31.86649965433924,Defender,14,2023-05-28,2023-06-20,12000000
92572,Joel Ward,2022,1.0,0.0,2255.0,33.640663394867794,Defender,28,2023-05-28,2023-06-20,1200000
333241,Joelinton,2022,6.0,2.0,2663.0,26.847916110529304,Midfield,32,2023-05-18,2023-06-20,42000000
193116,John McGinn,2022,1.0,3.0,2698.0,28.671362177183653,Midfield,34,2023-05-28,2023-06-20,27000000
186590,John Stones,2022,2.0,2.0,1848.0,29.062882879183007,Defender,23,2023-05-24,2023-06-20,40000000
71292,Jonjo Shelvey,2022,0.0,0.0,576.0,31.31070453192057,Midfield,11,2023-04-08,2023-06-20,5000000
42412,Jonny Evans,2022,0.0,0.0,1053.0,35.46137155451515,Defender,13,2023-05-28,2023-06-20,2000000
175446,Jonny Otto,2022,1.0,0.0,1262.0,29.29834288178402,Defender,18,2023-03-18,2023-06-20,13000000
108354,Jordan Ayew,2022,4.0,3.0,2722.0,31.77341081610163,Attack,38,2023-05-28,2023-06-20,5000000
61651,Jordan Henderson,2022,0.0,2.0,2072.0,33.008206876253446,Midfield,35,2023-05-28,2023-06-20,10000000
130164,Jordan Pickford,2022,0.0,1.0,3330.0,29.287391253756066,Goalkeeper,37,2023-05-28,2023-06-20,22000000
633530,Jordan Zemura,2022,0.0,1.0,1456.0,23.598020493233946,Defender,19,2023-03-04,2023-06-20,6000000
102017,Jorginho,2022,2.0,1.0,2134.0,31.49962011540278,Midfield,32,2023-05-28,2023-06-20,25000000
340321,Josh Dasilva,2022,4.0,2.0,1383.0,24.6575905049385,Midfield,36,2023-05-28,2023-06-20,16000000
249994,José Sá,2022,0.0,0.0,3240.0,30.420884754649308,Goalkeeper,36,2023-05-28,2023-06-20,18000000
182712,João Cancelo,2022,2.0,1.0,1278.0,29.071096600203973,Defender,17,2023-01-14,2023-06-22,50000000
462250,João Félix,2022,4.0,0.0,942.0,23.6089721212619,Attack,16,2023-05-28,2023-06-20,50000000
735570,João Gomes,2022,1.0,0.0,651.0,22.34953489804719,Midfield,11,2023-05-28,2023-06-20,18000000
29364,João Moutinho,2022,0.0,2.0,1783.0,36.78104273188361,Midfield,31,2023-05-06,2023-06-20,1500000
257455,João Palhinha,2022,3.0,0.0,3113.0,27.948554727338685,Midfield,35,2023-05-28,2023-06-20,40000000
111195,Joël Veltman,2022,1.0,1.0,2193.0,31.42843453322108,Defender,31,2023-05-28,2023-06-20,10000000
660867,Julio Enciso,2022,4.0,2.0,800.0,19.40628486553454,Midfield,20,2023-05-28,2023-06-20,22000000
576024,Julián Alvarez,2022,9.0,1.0,1454.0,23.384463746688844,Attack,31,2023-05-28,2023-06-20,60000000
374139,Junior Firpo,2022,1.0,1.0,1367.0,26.826012854473397,Defender,19,2023-05-28,2023-06-20,10000000
309400,Kai Havertz,2022,7.0,1.0,2579.0,24.025133986324153,Attack,35,2023-05-28,2023-06-20,55000000
93128,Kalidou Koulibaly,2022,2.0,1.0,1800.0,32.000657097681675,Defender,23,2023-05-21,2023-06-20,15000000
746695,Kamaldeen Sulemana,2022,2.0,1.0,967.0,21.341985119475417,Attack,18,2023-05-28,2023-06-20,22000000
504849,Kaoru Mitoma,2022,7.0,6.0,2318.0,26.08404005557951,Attack,33,2023-05-28,2023-06-20,32000000
295330,Kelechi Iheanacho,2022,5.0,5.0,1121.0,26.71102076017988,Attack,28,2023-05-28,2023-06-20,18000000
206746,Kenny Tete,2022,1.0,5.0,2575.0,27.696667282695742,Defender,31,2023-05-28,2023-06-20,15000000
192279,Kepa Arrizabalaga,2022,0.0,0.0,2565.0,28.71243078228848,Goalkeeper,29,2023-05-28,2023-06-20,18000000
88755,Kevin De Bruyne,2022,7.0,18.0,2425.0,31.978753841625768,Midfield,32,2023-05-24,2023-06-20,70000000
473050,Kevin Schade,2022,0.0,1.0,729.0,21.561017680034496,Attack,18,2023-05-28,2023-06-20,25000000
79422,Keylor Navas,2022,0.0,0.0,1530.0,36.51272784519874,Goalkeeper,17,2023-05-20,2023-06-20,4000000
275590,Kieffer Moore,2022,4.0,0.0,1274.0,30.864425689781445,Attack,27,2023-05-28,2023-06-20,4000000
300716,Kieran Tierney,2022,0.0,1.0,777.0,26.040233543467696,Defender,27,2023-05-28,2023-06-20,25000000
95810,Kieran Trippier,2022,1.0,7.0,3348.0,32.75084361759653,Defender,38,2023-05-28,2023-06-20,11000000
475188,Kiernan Dewsbury-Hall,2022,2.0,2.0,2316.0,24.78627213426696,Midfield,31,2023-05-28,2023-06-20,25000000
338070,Konstantinos Tsimikas,2022,0.0,4.0,767.0,27.105279369186224,Defender,20,2023-05-28,2023-06-20,18000000
328658,Kristoffer Ajer,2022,0.0,0.0,766.0,25.17505492925933,Defender,9,2023-02-11,2023-06-20,16000000
157509,Kurt Zouma,2022,2.0,0.0,1990.0,28.646721014120754,Defender,25,2023-05-21,2023-06-20,22000000
95424,Kyle Walker,2022,0.0,0.0,1956.0,33.062965016393214,Defender,27,2023-05-28,2023-06-20,13000000
341051,Kyle Walker-Peters,2022,1.0,0.0,2653.0,26.185342614838085,Defender,31,2023-05-28,2023-06-20,25000000
168157,Leander Dendoncker,2022,0.0,0.0,902.0,28.18127682293271,Midfield,24,2023-05-20,2023-06-20,15000000
144028,Leandro Trossard,2022,8.0,13.0,2257.0,28.54268054785519,Attack,36,2023-05-28,2023-06-20,35000000
387626,Leon Bailey,2022,4.0,4.0,1984.0,25.862269588013444,Attack,33,2023-05-28,2023-06-20,28000000
614258,Levi Colwill,2022,0.0,2.0,1220.0,20.31253208484774,Defender,17,2023-05-28,2023-06-20,30000000
249089,Lewis Cook,2022,0.0,2.0,1715.0,26.374258198320295,Midfield,28,2023-05-20,2023-06-20,10000000
148153,Lewis Dunk,2022,1.0,0.0,3240.0,31.579019418605448,Defender,36,2023-05-21,2023-06-20,16000000
670858,Lewis Hall,2022,0.0,0.0,658.0,18.779304160934174,Defender,9,2023-05-28,2023-06-20,10000000
75067,Liam Cooper,2022,1.0,0.0,1427.0,31.80626570018549,Defender,18,2023-05-28,2023-06-20,3000000
480762,Lisandro Martínez,2022,1.0,0.0,2117.0,25.418728652881306,Defender,27,2023-04-08,2023-06-20,50000000
480116,Lloyd Kelly,2022,0.0,2.0,2041.0,24.704134924057303,Defender,23,2023-05-28,2023-06-20,18000000
126664,Lucas Digne,2022,1.0,0.0,1500.0,29.91710986536342,Defender,28,2023-05-28,2023-06-20,15000000
444523,Lucas Paquetá,2022,4.0,3.0,2172.0,25.81298726188765,Midfield,28,2023-05-28,2023-06-20,45000000
480692,Luis Díaz,2022,4.0,2.0,997.0,26.43175424546705,Attack,17,2023-05-28,2023-06-20,75000000
512385,Luis Sinisterra,2022,5.0,0.0,876.0,24.008706544282223,Attack,19,2023-04-25,2023-06-20,22000000
74300,Luka Milivojevic,2022,0.0,0.0,504.0,32.20326221619882,Midfield,18,2023-04-29,2023-06-20,2000000
29692,Lukasz Fabianski,2022,0.0,0.0,3113.0,38.17189949143377,Goalkeeper,36,2023-05-28,2023-06-20,900000
67420,Luke Ayling,2022,2.0,1.0,2049.0,31.819955235220434,Defender,29,2023-05-28,2023-06-20,1800000
183288,Luke Shaw,2022,1.0,2.0,2556.0,27.94034100631772,Defender,31,2023-05-25,2023-06-20,42000000
505194,Luke Thomas,2022,0.0,0.0,1071.0,22.026461871222544,Defender,17,2023-05-28,2023-06-20,12000000
379807,Lyanco,2022,1.0,1.0,1175.0,26.37973401233427,Defender,21,2023-05-28,2023-06-20,3500000
391005,Mads Roerslev,2022,0.0,0.0,1102.0,23.989541195233304,Defender,20,2023-05-28,2023-06-20,6000000
396638,Manor Solomon,2022,4.0,0.0,563.0,23.90740398502365,Attack,19,2023-05-28,2023-06-20,18000000
284730,Manuel Akanji,2022,0.0,1.0,2286.0,27.9211756572688,Defender,29,2023-05-21,2023-06-20,38000000
284857,Marc Cucurella,2022,0.0,2.0,1678.0,24.912215856588432,Defender,24,2023-04-08,2023-06-20,35000000
392757,Marc Guéhi,2022,1.0,0.0,3330.0,22.935446997542726,Defender,37,2023-05-28,2023-06-20,35000000
336869,Marc Roca,2022,1.0,2.0,2330.0,26.5631737818025,Midfield,32,2023-05-21,2023-06-20,10000000
106987,Marcel Sabitzer,2022,0.0,1.0,627.0,29.26001218368618,Midfield,11,2023-05-07,2023-06-20,20000000
469781,Marcos Senesi,2022,2.0,0.0,2495.0,26.111419125649398,Defender,31,2023-05-28,2023-06-20,22000000
258923,Marcus Rashford,2022,17.0,5.0,2891.0,25.635023306433396,Attack,35,2023-05-28,2023-06-20,80000000
399434,Marcus Tavernier,2022,5.0,4.0,1749.0,24.246904453890224,Midfield,23,2023-04-27,2023-06-20,17000000
170934,Mario Lemina,2022,0.0,1.0,1303.0,29.799379864062917,Midfield,19,2023-05-28,2023-06-20,10000000
357658,Mark Travers,2022,0.0,0.0,1035.0,24.09084375449188,Goalkeeper,12,2023-05-28,2023-06-20,2000000
316264,Martin Ødegaard,2022,15.0,8.0,3150.0,24.507005619554132,Midfield,37,2023-05-28,2023-06-20,90000000
348623,Mason Holgate,2022,0.0,0.0,509.0,26.659000527047098,Defender,8,2023-05-20,2023-06-20,9000000
346483,Mason Mount,2022,3.0,2.0,1655.0,24.441295851386407,Midfield,24,2023-04-15,2023-06-20,60000000
51471,Mateo Kovacic,2022,1.0,2.0,1705.0,29.123116833336756,Midfield,27,2023-05-28,2023-06-20,38000000
517894,Matheus Cunha,2022,2.0,0.0,972.0,24.066202591428983,Attack,17,2023-05-20,2023-06-20,25000000
601883,Matheus Nunes,2022,1.0,1.0,2478.0,24.813651204336843,Defender,34,2023-05-28,2023-06-20,45000000
319859,Mathias Jensen,2022,5.0,6.0,2831.0,27.466683094108706,Midfield,37,2023-05-20,2023-06-20,22000000
171679,Matt Doherty,2022,1.0,0.0,668.0,31.406531277165172,Defender,12,2023-01-15,2023-06-13,5000000
250478,Matt Targett,2022,0.0,0.0,603.0,27.754163329842502,Defender,17,2023-05-28,2023-06-20,13000000
425334,Matty Cash,2022,0.0,1.0,1821.0,25.86774540202742,Defender,26,2023-05-28,2023-06-20,25000000
439072,Matías Viña,2022,2.0,0.0,455.0,25.6103821433705,Defender,12,2023-05-28,2023-06-20,8000000
525247,Maximilian Kilman,2022,0.0,0.0,3308.0,26.075826334558545,Defender,37,2023-05-28,2023-06-20,30000000
263361,Maximilian Wöber,2022,0.0,0.0,1265.0,25.3721842337625,Defender,16,2023-05-28,2023-06-20,14000000
118534,Michael Keane,2022,1.0,2.0,983.0,30.437312196691238,Defender,12,2023-05-20,2023-06-20,10000000
566723,Michael Olise,2022,2.0,11.0,2756.0,21.51994907492967,Attack,37,2023-05-28,2023-06-20,38000000
104124,Michail Antonio,2022,5.0,3.0,1838.0,33.22997734381951,Attack,33,2023-05-28,2023-06-20,7000000
272999,Miguel Almirón,2022,11.0,2.0,2508.0,29.35583892893078,Attack,34,2023-05-28,2023-06-20,32000000
540941,Mikkel Damsgaard,2022,0.0,0.0,979.0,22.962826067612614,Midfield,26,2023-05-28,2023-06-20,13000000
186644,Mohamed Elyounoussi,2022,1.0,1.0,2179.0,28.87670520270779,Attack,33,2023-05-28,2023-06-20,9000000
148455,Mohamed Salah,2022,19.0,12.0,3297.0,31.012272668158825,Attack,38,2023-05-28,2023-06-20,65000000
563963,Mohammed Salisu,2022,0.0,1.0,1973.0,24.175718871708522,Defender,22,2023-03-18,2023-06-20,18000000
687626,Moisés Caicedo,2022,1.0,1.0,3141.0,21.62946535520921,Midfield,37,2023-05-28,2023-06-20,75000000
429014,Morgan Gibbs-White,2022,5.0,8.0,3159.0,23.395415374716798,Midfield,37,2023-05-28,2023-06-20,40000000
485424,Moussa Djenepo,2022,0.0,2.0,705.0,25.013518415847006,Attack,16,2023-05-13,2023-06-20,8000000
291200,Moussa Niakhaté,2022,0.0,0.0,1166.0,27.283243324640477,Defender,14,2023-05-28,2023-06-20,18000000
537860,Mykhaylo Mudryk,2022,0.0,2.0,655.0,22.45357536431275,Attack,15,2023-05-25,2023-06-20,50000000
225083,N'Golo Kanté,2022,0.0,1.0,520.0,32.227903379261726,Midfield,7,2023-05-06,2023-06-20,15000000
111051,Nampalys Mendy,2022,1.0,0.0,751.0,30.99036941210292,Midfield,19,2023-05-28,2023-06-20,2500000
177476,Nathan Aké,2022,1.0,0.0,1877.0,28.334599615324066,Defender,26,2023-05-28,2023-06-20,42000000
469050,Nathan Collins,2022,0.0,0.0,1812.0,22.138716058509072,Defender,26,2023-05-28,2023-06-20,22000000
424015,Nathan Patterson,2022,0.0,0.0,1277.0,21.676009774328016,Defender,19,2023-05-20,2023-06-20,16000000
85177,Nathaniel Clyne,2022,0.0,0.0,1643.0,32.2087380302128,Defender,22,2023-04-09,2023-06-20,2000000
361914,Nayef Aguerd,2022,2.0,0.0,1595.0,27.223009370486732,Defender,18,2023-05-28,2023-06-20,35000000
217115,Neal Maupay,2022,1.0,0.0,1115.0,26.847916110529304,Attack,27,2023-05-20,2023-06-20,10000000
503680,Neco Williams,2022,1.0,0.0,1876.0,22.185260477627878,Defender,31,2023-04-26,2023-06-20,20000000
111422,Neeskens Kebano,2022,0.0,3.0,766.0,31.27784964783671,Attack,17,2023-05-13,2023-06-20,2000000
111819,Neto,2022,0.0,0.0,2385.0,33.919929909580624,Goalkeeper,27,2023-05-20,2023-06-20,2500000
192080,Nick Pope,2022,0.0,0.0,3262.0,31.16833336755717,Goalkeeper,37,2023-05-22,2023-06-20,20000000
503987,Noni Madueke,2022,1.0,0.0,646.0,21.27901325831468,Attack,12,2023-05-28,2023-06-20,30000000
231572,Nélson Semedo,2022,0.0,1.0,2635.0,29.59129893153179,Defender,36,2023-05-28,2023-06-20,15000000
344152,Odsonne Édouard,2022,5.0,2.0,1806.0,25.424204466895283,Attack,35,2023-05-28,2023-06-20,15000000
203853,Oleksandr Zinchenko,2022,1.0,2.0,2136.0,26.511153548669718,Defender,27,2023-05-07,2023-06-20,42000000
406638,Oliver Skipp,2022,1.0,0.0,1496.0,22.757483042088474,Midfield,23,2023-05-28,2023-06-20,15000000
324358,Ollie Watkins,2022,15.0,6.0,3136.0,27.472158908122687,Attack,37,2023-05-28,2023-06-20,40000000
289592,Orel Mangala,2022,1.0,1.0,1555.0,25.257192139468984,Midfield,27,2023-05-28,2023-06-20,16000000
357885,Pablo Fornals,2022,3.0,1.0,1503.0,27.324311929745306,Midfield,32,2023-05-28,2023-06-20,22000000
74230,Pablo Sarabia,2022,1.0,0.0,770.0,31.108099413403423,Midfield,13,2023-05-20,2023-06-20,14000000
82873,Pascal Groß,2022,9.0,8.0,3246.0,32.01434663271662,Midfield,37,2023-05-28,2023-06-20,8000000
410708,Pascal Struijk,2022,2.0,1.0,2203.0,23.858121658897854,Defender,29,2023-05-28,2023-06-20,18000000
183334,Patrick Bamford,2022,4.0,2.0,1523.0,29.788428236034964,Attack,28,2023-05-21,2023-06-20,9000000
365172,Patson Daka,2022,4.0,4.0,1179.0,24.695921203036338,Attack,30,2023-05-22,2023-06-20,18000000
487465,Pedro Neto,2022,0.0,1.0,970.0,23.28042328042328,Attack,18,2023-05-13,2023-06-20,28000000
553875,Pedro Porro,2022,3.0,3.0,1136.0,23.767770727667234,Defender,15,2023-05-28,2023-06-20,40000000
349599,Pervis Estupiñán,2022,1.0,6.0,2684.0,25.410514931860337,Defender,35,2023-05-28,2023-06-20,32000000
406635,Phil Foden,2022,11.0,5.0,1842.0,23.0613907198642,Midfield,32,2023-05-28,2023-06-20,110000000
320411,Philip Billing,2022,7.0,1.0,2787.0,27.02314215897657,Midfield,36,2023-05-28,2023-06-20,20000000
80444,Philippe Coutinho,2022,1.0,0.0,781.0,31.02048638917979,Midfield,20,2023-02-18,2023-06-20,10000000
58864,Pierre-Emerick Aubameyang,2022,1.0,0.0,551.0,34.004805026797264,Attack,15,2023-05-02,2023-06-20,4000000
167799,Pierre-Emile Højbjerg,2022,4.0,5.0,3133.0,27.874631238149995,Midfield,35,2023-05-13,2023-06-20,45000000
125314,Pontus Jansson,2022,1.0,0.0,724.0,32.348371287569215,Defender,12,2023-04-08,2023-06-20,2500000
134425,Raheem Sterling,2022,6.0,3.0,1902.0,28.531728919827238,Attack,28,2023-05-28,2023-06-20,55000000
164770,Raphaël Varane,2022,0.0,0.0,1917.0,30.152569867964434,Defender,24,2023-05-25,2023-06-20,35000000
369684,Rasmus Nissen Kristensen,2022,3.0,1.0,1961.0,25.94166889121611,Defender,26,2023-05-28,2023-06-20,13000000
578391,Rayan Aït-Nouri,2022,1.0,0.0,1070.0,22.037413499250498,Defender,21,2023-05-28,2023-06-20,22000000
206040,Raúl Jiménez,2022,0.0,1.0,841.0,32.12660082000315,Attack,15,2023-05-28,2023-06-20,6000000
472423,Reece James,2022,1.0,1.0,1244.0,23.53231072506622,Defender,16,2023-04-15,2023-06-20,65000000
148252,Remo Freuler,2022,0.0,0.0,2165.0,31.179284995585125,Midfield,28,2023-04-22,2023-06-20,8000000
476352,Renan Lodi,2022,0.0,1.0,2220.0,25.199696092322224,Defender,28,2023-05-28,2023-06-20,20000000
215876,Ricardo Pereira,2022,1.0,1.0,453.0,29.70355311881832,Defender,10,2023-05-28,2023-06-20,10000000
378710,Richarlison,2022,1.0,4.0,1006.0,26.111419125649398,Attack,27,2023-05-28,2023-06-20,48000000
339556,Rico Henry,2022,0.0,2.0,3246.0,25.949882612237076,Defender,37,2023-05-28,2023-06-20,28000000
701057,Rico Lewis,2022,0.0,0.0,903.0,18.576699042417022,Defender,14,2023-05-28,2023-06-20,20000000
171424,Riyad Mahrez,2022,5.0,10.0,1924.0,32.32646803151331,Attack,30,2023-05-28,2023-06-20,20000000
253341,Rob Holding,2022,1.0,0.0,562.0,27.748687515828525,Defender,14,2023-05-02,2023-06-20,8000000
403151,Robert Sánchez,2022,0.0,0.0,2070.0,25.5857409803076,Goalkeeper,23,2023-04-15,2023-06-20,22000000
131789,Roberto Firmino,2022,11.0,4.0,1212.0,31.71591476895487,Attack,25,2023-05-28,2023-06-20,18000000
328784,Robin Koch,2022,0.0,0.0,3177.0,26.924577506724983,Defender,36,2023-05-28,2023-06-20,18000000
357565,Rodri,2022,2.0,6.0,2921.0,26.993025181899696,Midfield,36,2023-05-24,2023-06-20,90000000
131505,Rodrigo,2022,13.0,1.0,1943.0,32.29087524042246,Attack,31,2023-05-28,2023-06-20,6000000
354362,Rodrigo Bentancur,2022,5.0,2.0,1506.0,25.985475403327925,Midfield,18,2023-02-11,2023-06-20,40000000
318523,Romain Perraud,2022,2.0,2.0,1837.0,25.741801679705947,Defender,29,2023-04-27,2023-06-20,12000000
628451,Roméo Lavia,2022,1.0,0.0,2231.0,19.452829284653347,Midfield,29,2023-05-28,2023-06-20,32000000
202886,Ruben Loftus-Cheek,2022,0.0,1.0,1542.0,27.40644913995496,Midfield,25,2023-05-28,2023-06-20,25000000
188077,Ryan Christie,2022,1.0,1.0,1841.0,28.323647987296113,Midfield,32,2023-05-28,2023-06-20,10000000
140191,Ryan Fredericks,2022,0.0,0.0,531.0,30.69193754834117,Defender,12,2023-03-11,2023-06-20,1500000
392775,Ryan Sessegnon,2022,2.0,0.0,811.0,23.088769789934084,Defender,17,2023-02-05,2023-06-20,18000000
425902,Ryan Yates,2022,0.0,2.0,1839.0,25.577527259286637,Midfield,26,2023-05-28,2023-06-20,11000000
258004,Rúben Dias,2022,0.0,0.0,1998.0,26.10046749762144,Defender,26,2023-05-14,2023-06-20,80000000
225161,Rúben Neves,2022,6.0,1.0,3023.0,26.27021773205473,Midfield,35,2023-05-28,2023-06-20,40000000
110864,Sam Johnstone,2022,0.0,0.0,810.0,30.237444985181078,Goalkeeper,9,2023-05-28,2023-06-20,6000000
680806,Samuel Edozie,2022,0.0,0.0,559.0,20.391931388050406,Attack,17,2023-05-08,2023-06-20,8000000
